"","REGION","ADM_RATE","SATVR25","SATVR75","SATMT25","SATMT75","SATWR25","SATWR75","SATVRMID","SATMTMID","SATWRMID","ACTCM25","ACTCM75","ACTEN25","ACTEN75","ACTMT25","ACTMT75","ACTWR25","ACTWR75","ACTCMMID","ACTENMID","ACTMTMID","ACTWRMID","SAT_AVG","PCIP01","PCIP03","PCIP04","PCIP05","PCIP09","PCIP10","PCIP11","PCIP12","PCIP13","PCIP14","PCIP15","PCIP16","PCIP19","PCIP22","PCIP23","PCIP24","PCIP25","PCIP26","PCIP27","PCIP29","PCIP30","PCIP31","PCIP38","PCIP39","PCIP40","PCIP41","PCIP42","PCIP43","PCIP44","PCIP45","PCIP46","PCIP47","PCIP48","PCIP49","PCIP50","PCIP51","PCIP52","PCIP54","NPT4_PUB","NPT41_PUB","NPT42_PUB","NPT43_PUB","NPT44_PUB","NPT45_PUB","NUM4_PUB","NUM41_PUB","NUM42_PUB","NUM43_PUB","NUM44_PUB","NUM45_PUB","COSTT4_A","TUITIONFEE_IN","TUITIONFEE_OUT","AVGFACSAL","PFTFAC","FEMALE","MARRIED","DEPENDENT","VETERAN","FIRST_GEN","C150_4","C150_4_HISP","C150_4_AIAN","C150_4_WHITE","C150_4_BLACK","C150_4_ASIAN","C150_4_NHPI","UGDS","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","UGDS_2MOR","UGDS_NRA","UGDS_UNKN","PPTUG_EF","NPT4_048_PUB","NPT4_3075_PUB","NPT4_75UP_PUB"
"489","5",290,420,520,430,520,400,500,470,475,450,18,22,16,22,17,23,NA,NA,20,19,20,NA,947,0,0,0,0,0.0522,0,0.0616,0,0.1387,0,0.0068,0.0068,0,0,0.0128,0.0771,0,0.0205,0.006,0,0,0,0,0,0.0043,0,0.0848,0.0591,0,0.0402,0,0,0,0,0.0223,0.2491,0.1336,0.024,14659,14025,13561,16415,17588,18748,588,426,51,30,50,31,21759,10518,20868,6268,0.9678,0.6756313545,0.1170875697,0.7156444736,0.0049196458,0.3685512367,0.3842,0.4706,0,0.3743,0.4194,0.25,NA,5056,0.5667,0.2909,0.052,0.0227,0.0022,6e-04,0.0322,0.0127,0.02,0.176,13976,14618,18032
"490","4",1472,400,440,470,610,410,510,420,540,460,20,25,20,25,19,25,NA,NA,23,23,22,NA,1044,0,0,0,8e-04,0.0488,0,0.0069,0,0.0824,0,0,0.0076,0,0,0.0183,0.0343,0,0.045,0.0046,0,0.0046,0.0244,0,0,0.0099,0,0.0557,0.0442,0,0.0366,0,0,0,0,0.0244,0.4363,0.1022,0.013,16129,12819,13255,16831,17845,17885,543,91,78,119,143,112,19695,8022,10794,7406,0.7522,0.6398763524,0.0806800618,0.770015456,0.0064914992,0.2750497678,0.5552,0.5,0.1364,0.5808,0.3529,0.4444,NA,6331,0.87,0.0227,0.025,0.0133,0.016,0.0071,0.0267,0.0153,0.0039,0.2335,13021,15415,17862
"491","5",414,530,620,540,630,510,600,575,585,555,23,28,23,29,23,27,7,8,26,26,25,8,1162,0,0.0099,0,0.0035,0.035,0,0.0198,0,0.0626,0.0521,0,0.0069,0,0,0.0474,0.0435,0,0.0875,0.0076,0,0.0372,0,0.0056,0,0.0127,0,0.0806,0,0.0085,0.1444,0,0,0,0,0.0273,0.1286,0.164,0.0152,10027,6735,8207,11583,14506,15676,2189,791,453,389,272,284,19306,6410,17324,9023,0.9514,0.60030104,0.0777230432,0.7297482211,0.0056102901,0.3702041732,0.6719,0.6852,0.6,0.6634,0.6623,0.7256,1,30279,0.5279,0.1097,0.2024,0.0622,0.0021,0.0028,0.0368,0.0422,0.0139,0.2261,7271,9767,15103
"492","3",934,440,550,450,550,430,520,495,500,475,19,24,18,24,17,25,NA,NA,22,21,21,NA,1001,0,0,0,0,0.0576,0,0.019,0,0.0606,0.0244,0.0077,0.0154,0,0,0.0166,0.0071,0,0.0297,0.0095,0,0.0208,0.0351,0.0053,0,0.0059,0,0.0499,0.0184,0.0368,0.0422,0,0,0,0,0.0404,0.309,0.1687,0.0196,13601,8465,10368,15298,17297,17464,1109,306,142,221,265,175,18469,6957,16297,6785,0.576,0.6281650071,0.053485064,0.8375533428,0.0036984353,0.3701239794,0.4068,0.2703,0.2727,0.4287,0.1711,0.5926,0.5,8233,0.8581,0.0448,0.0233,0.0119,0.0023,7e-04,0.0202,0.0179,0.0208,0.1592,9069,13369,17363
"493","1",1352,440,560,440,550,420,530,500,495,475,20,24,17,24,16,23,NA,NA,22,21,20,NA,998,0,0.0169,0,0.0056,0.0707,0,0.0145,0,0.0137,0.0209,0.0321,0.0145,0,0,0.0313,0.049,0,0.0361,0.0072,0,0.004,0.0104,0.0072,0,0.0153,0,0.0466,0,0.0305,0.1349,0,0,0,0,0.0466,0.1847,0.1799,0.0273,17048,13893,15019,18412,20340,20700,505,160,82,113,86,64,22083,7796,18508,9133,0.4668,0.6042188059,0.0732928137,0.6860922417,0.0075080443,0.3247600768,0.3239,0.2857,0.1905,0.3354,0.1818,0.0588,NA,5783,0.8148,0.0327,0.0209,0.0242,0.0088,0.001,0.0252,0.0102,0.0621,0.3158,14275,16985,20494
"494","5",796,450,560,460,555,NA,NA,505,508,NA,19,25,17,24,19,27,NA,NA,22,21,23,NA,1029,0,0,0.0033,0.0016,0.0462,0,0.0209,0,0.1117,0,0.0311,0.0074,0.0266,0.0082,0.0237,0,0.0029,0.0573,0.0078,0,0.0389,0.0372,0.002,0,0.0151,0,0.0683,0.0499,0.0262,0.0348,0,0,0,0,0.0495,0.1382,0.1681,0.0233,12549,11904,11459,14274,14421,15191,951,549,145,100,98,59,19493,6980,15550,7251,0.7628,0.6601218687,0.1040961408,0.6971902505,0.0040622884,0.3360413589,0.4844,0.55,0.1667,0.5612,0.4101,0.5625,NA,11939,0.6135,0.3061,0.0335,0.0121,0.0034,0.0012,0.0181,0.007,0.0051,0.1142,11811,12608,14710
"495","6",1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8013,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.8,0.2,0,0,0,0,0,0,0,0,NA,NA,NA
"496","2",1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.003,0.0089,0,0.0312,0.0015,0.0371,0.0149,0.0416,0.0059,0.0579,0.0015,0.0446,0.0758,0.0149,0.104,0,0.0297,0.0045,0,0.0059,0,0,0,0.0059,0,0.0312,0.0134,0.0312,0.049,0,0,0,0,0.0609,0.1322,0.1857,0.0074,16313,15629,16530,18294,21149,21149,153,104,26,16,5,2,21149,5251,11233,8485,0.4454,0.6276132404,0.0701219512,0.43771777,NA,0.5290731146,0.1328,0.2069,NA,0.125,0.1306,0,NA,4253,0.0447,0.6261,0.0856,0.0256,0.0014,9e-04,0.0183,0.0336,0.1636,0.5554,15809,17202,21149
"497","9",1662,360,440,330,450,360,450,400,390,405,15,20,15,20,15,19,6,8,18,18,17,7,796,0,0,0,0,0.0294,0,0.0184,0,0.0993,0,0.0221,0,0,0,0.0147,0.0037,0,0.0956,0.0551,0,0,0,0,0,0.0074,0,0.0772,0.0441,0.0074,0.0074,0,0,0,0,0.0074,0.0919,0.4191,0,11672,10148,11791,13425,16055,16540,218,107,57,32,14,8,16540,4794,13174,6344,1,0.6879659212,0.0479233227,0.762513312,NA,0.4773022049,0.2598,0.2258,0,0.1111,0.2591,0,NA,1971,0.0533,0.725,0.0741,0.0051,0.002,0,0.0101,0.0589,0.0715,0.3059,10719,12378,16231
"498","3",1614,440,575,460,610,420,550,508,535,485,19,25,18,26,18,25,6,8,22,22,22,7,1031,0,0.0088,0,0.0017,0.032,0,0.0245,0,0.0823,0.129,0.0408,0.0071,0,0.0065,0.0116,0.0068,0,0.0313,0.0085,0,0.0555,0.0449,0.0037,0,0.0129,0,0.0388,0.0415,0.0252,0.0214,0,0,0,0,0.0194,0.1756,0.1654,0.0048,14749,12426,12974,15395,17106,17467,2058,668,311,334,380,365,21480,9463,18801,8096,0.7085,0.5286480384,0.0526390065,0.8200677392,0.0035280835,0.3597449909,0.4372,0.3028,0.5,0.4953,0.2108,0.5862,0.5,15182,0.691,0.1364,0.0437,0.0228,0.002,7e-04,0.0256,0.0551,0.0226,0.1635,12600,14228,17283
"499","7",1279,500,640,520,650,490,610,570,585,550,21,28,21,29,20,27,7,8,25,25,24,8,1131,0,0.0094,0.009,0.0057,0.0788,0,0.0342,0,0.0147,0.0799,0,0.0234,0.0499,0,0.0293,0,0,0.0355,0.0137,0,0.0287,0.0534,0.0049,0,0.0253,0,0.064,0,0.0159,0.1436,0,0,0,0,0.0679,0.0786,0.1186,0.0155,13874,11640,12601,14414,16190,18023,864,286,152,186,144,96,18931,7835,25057,8467,0.8191,0.4946655133,0.2076124567,0.5544982699,0.0060553633,0.2934799206,0.6221,0.525,0.45,0.623,0.6087,0.6852,0.375,22804,0.7051,0.0136,0.1011,0.0545,0.005,0.0061,0.0368,0.0634,0.0146,0.2584,11974,13599,16923
"500","1",1012,540,640,540,650,540,640,590,595,590,24,29,24,29,24,30,8,9,27,27,27,9,1191,0.0375,0.0983,0,0.0047,0.0229,0,0.0138,0,0.0781,0.0517,0,0.0241,0.0086,0,0.044,0,0,0.0815,0.0224,0,0.0293,0.0164,0.0078,0,0.0078,0,0.0638,0,0.0134,0.1143,0,0,0,0,0.0418,0.0966,0.0923,0.0289,15838,10742,11407,14030,18991,22482,423,84,54,105,97,83,28348,16226,37874,9742,0.8066,0.5782792666,0.0095909732,0.9401974612,NA,0.1385594446,0.7558,0.6415,0.4286,0.7685,0.6,0.6563,NA,9958,0.8305,0.0113,0.0437,0.0248,0.0022,3e-04,0.0305,0.0269,0.0297,0.0359,11003,13139,20601
"501","5",97,620,720,630,740,620,720,670,685,670,28,33,29,34,28,33,8,9,31,32,31,9,1357,0,0.0234,0.0258,0.0051,0,0,0.0196,0,0,0.1347,0,0.0333,0,0,0.0398,0.0933,0,0.0683,0.0156,0,0.0191,0.0153,0.0172,0,0.0355,0,0.0597,0,0.0116,0.1796,0,0,0,0,0.0266,0.0347,0.0976,0.0441,17863,9615,10314,16199,21964,24525,816,145,118,142,162,249,26063,13208,42394,12867,0.937,0.5729101194,0.0229415462,0.9120050283,NA,0.1716514954,0.9416,0.958,1,0.9508,0.8598,0.9571,NA,15515,0.6117,0.0619,0.0609,0.1227,0.001,3e-04,0.0455,0.05,0.046,0.0371,9929,13528,23515
"502","8",458,530,650,580,700,520,640,590,640,580,25,31,24,32,26,32,8,9,28,28,29,9,1240,0,0.0208,0.0103,0.0393,0.0624,0,0.0356,0,0.0156,0.1025,0,0.034,0,0.0106,0.0264,0.0029,0,0.1298,0.0331,0,0,0,0.0098,0,0.0405,0,0.0526,0,0.0053,0.1492,0,0,0,0,0.0401,0.0596,0.0963,0.023,13566,7054,7623,10231,21018,25053,2147,569,391,420,342,425,25637,12394,33513,11224,0.7179,0.5609561753,0.0863213811,0.7273129703,0.0041611332,0.3367467507,0.8373,0.7702,0.7031,0.8454,0.7184,0.8655,0.7222,29468,0.4332,0.0252,0.0707,0.2358,0.0051,0.0045,0.0642,0.147,0.0142,0.0589,7286,8974,23254
"503","5",959,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,23,18,24,17,22,NA,NA,21,21,20,NA,990,0,0,0,0,0.03,0,0,0,0.1723,0,0.0412,0,0,0,0.015,0,0,0.0599,0.03,0,0.0075,0.0599,0,0,0.0225,0,0.0337,0,0,0.0337,0,0.03,0,0,0,0.1798,0.2584,0.0262,13092,11751,12778,14785,15584,15832,273,140,43,37,27,26,17839,8018,14886,6146,0.5096,0.5606060606,0.0534759358,0.7843137255,NA,0.3970149254,0.329,0.3333,0.25,0.3896,0.2759,0,NA,1916,0.4421,0.4055,0.0224,0.0016,0.0016,0.001,0.013,0.06,0.0527,0.1174,11992,13706,15706
"504","5",325,440,520,430,510,420,500,480,470,460,18,22,18,22,17,21,NA,NA,20,20,19,NA,950,0,0.0084,0,0,0.047,0,0.0187,0,0.1464,0,0,0.0072,0,0,0.0235,0,0,0.0735,0.0084,0,0,0.0199,0.0072,0,0.0187,0,0.0687,0,0,0.1349,0,0,0,0,0.0319,0.1482,0.2175,0.0199,14596,12581,13641,15689,17285,17735,1699,630,326,314,244,185,20310,5938,16258,5936,0.8379,0.6485204856,0.0601289833,0.8272003035,0.002276176,0.3368661679,0.4084,0.4179,0.3333,0.4159,0.4032,0.3077,NA,9982,0.5208,0.3701,0.0443,0.0094,0.0014,0.0013,0.0336,0.0097,0.0094,0.1547,12943,14646,17479
"505","3",1346,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,26,21,26,21,26,7,8,24,24,24,8,1110,0,0,0,0.0028,0.0576,0,0.0216,0,0.0722,0,0,0.0178,0,0,0.0389,0.0234,0,0.0534,0.022,0,0,0.0487,0.0066,0,0.0412,0,0.0722,0.0291,0.03,0.052,0,0,0,0,0.044,0.1312,0.2245,0.0108,14654,8695,9763,13932,17422,17795,985,127,118,232,253,255,18013,8743,16316,7218,0.8314,0.6313413015,0.0281540505,0.9083665339,0.0026560425,0.2396600567,0.6823,0.4286,0.4444,0.7012,0.8333,0.4423,0,9987,0.8903,0.0068,0.0212,0.0355,0.0033,5e-04,0.0181,0.0232,0.001,0.0707,9209,12526,17609
"506","3",1438,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,25,20,25,19,25,6,8,23,23,22,7,1050,0,0.0277,0,0.0034,0.0478,0,0.0109,0,0.0469,0,0,0.0184,0,0,0.0243,0.145,0,0.0151,0.0117,0,0.1433,0,0.0025,0,0.0109,0,0.0704,0,0.0402,0.036,0,0,0,0,0.0587,0.0939,0.1643,0.0285,14042,8848,10637,13974,16377,16700,557,75,81,128,160,113,17072,7758,15331,6576,0.6747,0.7047984645,0.1140115163,0.684452975,0.0069097889,0.3775467775,0.506,0.3158,0.3,0.5163,0.3636,0.5217,1,5674,0.8639,0.0148,0.0374,0.028,0.0123,0.0011,0.0252,0.0148,0.0025,0.2603,9777,12681,16511
"507","3",1106,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,27,22,26,23,27,7,8,25,24,25,8,1145,0,0,0,0.0044,0.0532,0,0.0144,0,0.0709,0,0,0.0288,0,0,0.0277,0.0116,0,0.1401,0.0177,0,0,0.1035,0.0083,0,0.0238,0,0.0963,0,0.0078,0.0742,0,0,0,0,0.0282,0.0997,0.1783,0.0111,15169,9225,11135,14760,17282,17489,1012,120,115,209,264,304,17828,8795,16368,6783,0.8681,0.5731360273,0.0139442231,0.9365395561,NA,0.2295673077,0.6835,0.5135,0.4286,0.7165,0.6667,0.5,NA,9492,0.8964,0.0075,0.0294,0.0239,0.002,7e-04,0.0219,0.0171,0.0011,0.0335,10159,13473,17392
"508","3",503,560,660,620,740,590,680,610,680,635,26,31,26,32,26,31,8,9,29,29,29,9,1286,0.0303,0.0163,0.0031,0.0137,0.057,0,0.0225,0,0.0288,0.1016,0,0.0393,0.0257,0.0099,0.0243,0,0,0.1367,0.0191,0,0.0258,0.0157,0.011,0,0.0206,0,0.0425,0,0.0143,0.1381,0,0,0,0,0.0278,0.0461,0.1025,0.0272,18397,9235,10514,16747,21142,22851,2064,242,235,357,480,750,23839,10410,26660,11143,0.8165,0.530450756,0.0161085206,0.9419245443,NA,0.1920166197,0.8368,0.748,0.6,0.8558,0.7045,0.7463,0.6667,29302,0.7705,0.0212,0.0479,0.0549,0.0022,0.0013,0.0276,0.0714,0.003,0.049,9865,14273,22184
"509","3",1490,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,24,18,24,17,25,6,8,22,21,21,7,1010,0,0.0139,0.0258,0.0035,0.0578,0,0.0427,0,0.0894,0.0626,0,0.0134,0,0,0.0212,0,0,0.0348,0.003,0,0.0258,0.0222,0.0066,0,0.0104,0,0.0462,0.0467,0.026,0.0611,0,0,0,0,0.0758,0.1028,0.1932,0.0152,16942,12135,14164,17549,20226,20336,2202,523,328,397,487,467,20715,9391,19120,8138,0.6856,0.5603156708,0.0483755253,0.7533053193,0.0084042226,0.3377272727,0.435,0.3141,0.3333,0.4651,0.2017,0.41,0.375,21577,0.6933,0.0863,0.0862,0.0628,0.0046,7e-04,0.0337,0.0308,0.0015,0.145,12917,16018,20280
"510","3",1242,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,24,19,24,19,25,NA,NA,22,22,22,NA,1030,0,0.0109,0.003,0.003,0.0665,0,0.0209,0,0.1058,0,0,0.0109,0,0,0.0233,0.0273,0,0.0576,0.0055,0,0.0288,0.0283,0.0079,0,0.0214,0,0.0382,0.0531,0.077,0.0561,0,0,0,0,0.0283,0.1346,0.1733,0.0184,14774,9280,10977,14696,16985,17179,1187,165,141,247,328,306,17260,7437,15010,7000,0.7029,0.6130924449,0.0598310652,0.8268418583,0.0061004223,0.3360468074,0.5434,0.5,0.3043,0.555,0.3,0.5789,NA,10337,0.8731,0.0223,0.0311,0.0383,0.0073,5e-04,0.0199,0.0069,7e-04,0.1355,10062,13344,17078
"511","3",1412,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,23,18,24,17,23,6,8,21,21,20,7,990,0,0.0016,0,0,0.04,0,0.0256,0,0,0,0,0.016,0,0,0.04,0.016,0,0.0592,0.0016,0,0.0144,0.0816,0.0016,0,0.024,0,0.1072,0.1264,0,0.0944,0,0,0,0,0.0592,0.0368,0.2224,0.032,11277,6925,8442,12261,14976,15252,416,125,51,81,84,75,15502,7326,14899,6305,0.7348,0.5614678899,0.0756880734,0.7490825688,0.0105504587,0.4143365531,0.3061,0.3797,0,0.3143,0.1538,0.55,0.5,4274,0.6944,0.0868,0.127,0.0302,0.0016,0.0021,0.0379,0.0175,0.0023,0.2204,7365,10786,15106
"512","3",1607,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,26,19,25,21,27,NA,NA,24,22,24,NA,1090,0.1281,0.0082,0,0,0,0.0315,0.027,0,0.0876,0.2352,0.0794,0.0022,0,0,0.0097,0.0022,0,0.0517,0.0105,0,0.0082,0,0,0,0.0097,0,0.0202,0.1094,0,0.0187,0,0,0,0,0.0187,0,0.1341,0.0075,14086,9518,10402,14224,16788,17113,813,133,129,177,226,148,17333,7491,15064,6402,0.8171,0.3778830964,0.0315955766,0.9004739336,0.005371248,0.3191063688,0.5163,0.5333,0.125,0.5336,0.1081,0.4167,0,7888,0.912,0.0133,0.0292,0.0123,0.0024,9e-04,0.0165,0.0117,0.0018,0.0991,9953,12613,16917
"513","3",1489,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,25,19,24,19,25,6,8,23,22,22,7,1050,0.1556,0.021,0,0,0.0967,0,0.0261,0,0.1489,0,0,0.0109,0,0,0.0294,0,0,0.0992,0.0126,0,0.0143,0,0,0,0.0261,0,0.0639,0,0.0185,0.0648,0,0,0,0,0.0395,0.0244,0.1346,0.0135,13756,9220,10328,14561,16495,16906,376,71,61,86,87,71,17182,7751,15324,7196,0.6556,0.6189690722,0.0367010309,0.8746391753,NA,0.2843180809,0.5428,0.2857,0,0.5651,0.4,0.2692,0,5381,0.8907,0.0167,0.0271,0.024,0.003,7e-04,0.0219,0.0126,0.0032,0.0775,9732,12805,16679
"514","3",1486,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,25,19,24,19,25,6,8,23,22,22,7,1050,0.0137,0.1491,0,0,0.0565,0,0.0249,0,0.0967,0.0036,0,0.0173,0,0,0.026,0.0193,0,0.0921,0.0127,0,0.0142,0.0326,0.0097,0,0.0198,0,0.0489,0,0.0107,0.0799,0,0,0,0,0.0906,0.0768,0.0921,0.0127,13566,8295,9818,13859,16101,16302,999,147,136,254,269,193,16411,7668,15241,6497,0.8004,0.5161373612,0.0289181513,0.8659953524,0.0051639556,0.3191370132,0.602,0.5556,0.2727,0.6183,0.2667,0.4118,0.6667,8880,0.8822,0.0204,0.0303,0.0261,0.0038,7e-04,0.0186,0.0163,0.0016,0.0617,9027,12450,16185
"515","3",1518,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,25,19,24,19,25,NA,NA,23,22,22,NA,1050,0,0.0068,0,0,0,0.0242,0.059,0,0.0957,0.0435,0.0863,0,0.0658,0,0.0112,0,0,0,0.0174,0,0.0118,0,0,0,0,0.0248,0.0335,0,0,0.0106,0,0,0,0,0.0851,0.0634,0.3609,0,15094,10183,10915,15174,17806,17939,752,118,103,172,187,172,18461,9025,16771,6723,0.6973,0.4986922406,0.0534728277,0.841034583,0.0031967451,0.2995275591,0.5315,0.4286,0.4,0.5399,0.2778,0.5,NA,8094,0.8771,0.0151,0.0232,0.034,0.0031,0.0015,0.018,0.025,0.0031,0.1568,10524,13579,17870
"516","3",1465,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,24,18,24,18,24,6,8,22,21,21,7,1010,0,0,0,0,0.0926,0,0.0103,0,0.1893,0,0,0,0,0.0679,0.0165,0.0473,0,0.0453,0.0185,0,0.1008,0,0,0,0.0123,0,0.0514,0,0.0617,0.0494,0,0,0,0,0.0535,0,0.1667,0.0165,12027,7922,10004,11904,15120,16148,121,27,16,34,33,11,16780,7994,15567,6343,0.8182,0.6507439311,0.136256852,0.6162881754,0.0078308536,0.3210084034,0.4323,0,0.4286,0.4247,1,0.5,NA,2353,0.8283,0.0183,0.0238,0.0106,0.0251,0.0013,0.0323,0.0574,0.003,0.1832,8697,11296,15377
"517","3",1289,440,550,390,570,410,560,495,480,485,20,25,19,24,18,25,6,8,23,22,22,7,1050,0,0.0036,0,0.0027,0.0834,0,0.009,0,0.1519,0,0.0153,0.0081,0,0,0.0234,0.0609,0,0.0343,0.0153,0,0.0077,0,0,0,0.0099,0,0.0428,0,0.0627,0.0893,0,0,0,0,0.0509,0.0185,0.2904,0.0198,13815,8260,10264,13947,16376,16835,1224,220,160,209,337,298,16950,7600,15173,7211,0.8019,0.5307163451,0.0310490131,0.8871146596,0.00332668,0.3246814535,0.5769,0.5208,0.1667,0.5939,0.3729,0.6,0.6,10533,0.8394,0.0475,0.0505,0.0163,0.0021,6e-04,0.0356,0.0073,8e-04,0.06,9104,12350,16591
"518","7",1678,470,600,470,610,NA,NA,535,540,NA,22,27,21,27,21,27,NA,NA,25,24,24,NA,1118,0.051,0,0,0.0025,0.0382,0,0.0089,0,0.1115,0.1041,0.005,0.0084,0.0223,0,0.0134,5e-04,0,0.0837,0.0114,0,0.0114,0.0337,0.005,0,0.0302,0,0.058,0.0352,0.0164,0.059,0,0,0,0,0.0347,0.1278,0.116,0.0119,11603,7886,9154,10347,14402,15102,357,83,46,66,90,72,18145,4646,14876,9124,0.9361,0.5546571798,0.1034928849,0.7105433376,0.0071151358,0.3006535948,0.54,0.3793,0.5,0.5576,0.2667,0.4706,0.5,9910,0.7791,0.0105,0.067,0.0132,0.0057,0.0029,0.026,0.0411,0.0545,0.1653,8338,9857,14713
"519","2",1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9856,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9861,0.6659,0.7533333333,0.16,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,0.7845,0.0647,0.0345,0.0345,0.0043,0,0.0043,0.0129,0.0603,0.25,NA,NA,NA
"520","7",1683,470,590,450,590,NA,NA,530,520,NA,20,26,19,27,18,26,NA,NA,23,23,22,NA,1067,0.0282,0.0065,0.0089,0.0076,0.0152,0,0.0239,0.0011,0.112,0.0458,0.0011,0.0074,0.0512,0.0046,0.0263,0.2062,0,0.025,0.0054,0,0.0317,0.0046,0.0026,0,0.0087,0,0.0206,0.0035,0.0148,0.0864,2e-04,0.0041,0.0022,0.0024,0.0308,0.0968,0.1061,0.0082,11814,10895,11102,12724,13820,13930,1049,421,227,239,108,54,16572,6250,18250,8462,0.953,0.5742622158,0.2266569908,0.5986937591,0.0030237059,0.3185556412,0.4977,0.4466,0.2192,0.5128,0.4118,0.5102,0.5,21087,0.8085,0.0095,0.0575,0.0101,0.0209,0.0034,0.0184,0.018,0.0536,0.2541,10968,11934,13857
"521","7",1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2e-04,0,0,0.0268,0,0.0426,0.0071,0.0697,0.0071,0.0114,0.0079,0,0.0064,0.0171,0.2358,0,0.0216,0.0031,0,0.0293,0.0256,0.0033,0,0.006,0,0.0701,0.0757,0.005,0.0112,0.0073,0.0143,8e-04,0.0578,0.0322,0.053,0.1428,0.0089,8218,6750,7586,9084,11412,12151,1088,489,204,199,130,66,12875,5270,14802,7314,0.3763,0.4485930143,0.2718712362,0.5216248768,0.0055841454,0.3010404624,0.3116,0.2575,0.129,0.3277,0.0526,0.2083,0.0313,24546,0.7991,0.0103,0.1043,0.0112,0.0082,0.0094,0.0213,0.0226,0.0136,0.3669,6996,8326,11660
"522","5",439,470,560,460,540,440,540,515,500,490,20,24,20,24,19,23,NA,NA,22,22,21,NA,1018,0,0,0,0,0.0894,0,0.0149,0,0.1336,0,0.0023,0.0143,0,0.008,0.0315,0.0356,0,0.0533,0.0046,0,0,0.0436,0.0115,0,0.0212,0,0.0711,0.0545,0,0.0745,0,0,0,0,0.0378,0.1112,0.16,0.0269,14206,11900,12961,15514,16828,17117,1256,435,229,240,175,177,19838,6142,16459,6041,0.7966,0.6125760649,0.0750507099,0.7838629705,0.0029299076,0.3217263364,0.3913,0.3478,0.5,0.3992,0.3821,0.2647,NA,9235,0.5208,0.3582,0.046,0.012,0.0023,0.0014,0.0297,0.0246,0.005,0.1568,12266,14267,16973
"523","4",1504,408,463,408,515,398,473,436,462,436,19,25,16,24,17,24,NA,NA,22,20,21,NA,1020,0,0.0465,0,0,0.0047,0,0.0047,0,0.6698,0,0,0,0,0,0,0.0326,0,0.0093,0,0,0,0.0419,0,0,0.0047,0,0.0279,0,0.0047,0.0047,0,0,0,0,0.0047,0.014,0.1256,0.0047,11711,9158,7044,10680,13567,13667,84,14,9,13,28,20,16643,6674,15070,5786,0.6333,0.5145631068,0.1165048544,0.7475728155,NA,0.3229813665,0.4805,0,0.3333,0.5289,0.3333,0.3333,NA,952,0.8067,0.0399,0.0557,0.0042,0.0105,0.0011,0.0305,0.0399,0.0116,0.2405,8331,9193,13609
"524","5",1076,500,610,500,600,490,590,555,550,540,21,27,20,27,20,26,NA,NA,24,24,23,NA,1105,0,0.0121,0,0.0161,0.063,0,0.0302,0,0.0281,0.0471,0,0.0121,0,0,0.0295,0,0,0.067,0.0075,0,0.062,0,0.0111,0,0.026,0,0.0991,0.084,0.0161,0.0549,0,0,0,0,0.112,0.0714,0.1282,0.0224,20723,15187,17675,21387,23424,25659,1831,470,265,302,318,476,27494,12398,30459,8288,0.6768,0.6041588843,0.0361100735,0.8338936621,0.0016187274,0.2772770079,0.5918,0.5783,0.5294,0.5861,0.5742,0.6582,NA,22280,0.5095,0.1796,0.0788,0.1257,0.0029,0.002,0.0513,0.0325,0.0177,0.1164,16084,19652,24764
